MAGDP2 Gross domestic product (GDP) by metropolitan area 1/,,,,,,,,,,,,,,,,,,
19500,"Decatur, IL (Metropolitan Statistical Area)",4468.1,4386.5,4487.4,4594.9,4846.3,5050.2,5327.5,5632.3,5591.1,5609.3,5801.8,5832.7,5821.9,6156.9,6261.4,6269,6224.4
19660,"Deltona-Daytona Beach-Ormond Beach, FL (Metropolitan Statistical Area)",10153.8,11042.3,12185.2,12781,13466,14420.4,15067.9,14409.9,13679.4,13616.4,13426.4,14209.1,15144.7,15419.6,16176.8,16792.8,17199.4
19740,"Denver-Aurora-Lakewood, CO (Metropolitan Statistical Area)",109730.1,112862.8,116931,122147.4,133706.8,140106.6,145535.7,154163.8,149280.3,154621.5,159961.3,167491.2,173016.1,186345.1,192499.2,197068.3,208868
19780,"Des Moines-West Des Moines, IA (Metropolitan Statistical Area)",23675.9,26432.5,29240.3,32624.8,35478.6,35480.2,39053.8,35603.1,35146.3,36286.5,37998.8,41511.1,42304.1,45299.1,50852.6,54714.1,57151.5
19820,"Detroit-Warren-Dearborn, MI (Metropolitan Statistical Area)",188353.4,193789.4,201747.6,204645.4,212197,208880.8,211832.4,200919.3,185535.3,196966.4,206172.2,215613.6,220276.9,229348.3,242296.1,250430,260611.8
20020,"Dothan, AL (Metropolitan Statistical Area)",3457.2,3749.9,3831.3,4110.1,4354.3,4474.9,4550.8,4465.5,4459,4557.4,4589.2,4738.1,4819.2,4902.7,4986.9,5141.4,5295
20100,"Dover, DE (Metropolitan Statistical Area)",4124.8,4462.4,4726.7,5237.5,5484.1,5780.8,5937.6,5736.7,6366.8,5932,6091.6,6112.2,6314,6642.1,6917.9,7149.5,7337.2
20220,"Dubuque, IA (Metropolitan Statistical Area)",2932.1,3069.3,3206.8,3552.4,3745.1,3896.9,4102,4042.4,4042.4,4360.7,4525.4,5232.3,4979.4,5284.2,5656.3,5858.7,6093.5
20260,"Duluth, MN-WI (Metropolitan Statistical Area)",7443.4,7936.2,8093.8,8534.5,8837.7,9179.9,9431.4,9942,9677.9,11343.7,12236,12113.7,12465.4,12912.8,11692,12890,13317.8
20500,"Durham-Chapel Hill, NC (Metropolitan Statistical Area)",21745.7,23443.3,25111.4,26112.2,28093.7,33078,35457.6,37582.7,39175.1,40192.5,37677.3,37875.3,41803.1,43310.3,43666.6,42777.5,43474.4
20700,"East Stroudsburg, PA (Metropolitan Statistical Area)",3701.2,3959.5,4074.7,4308.3,4535.9,4879.1,5179.1,5457.7,5523.8,5637.7,5505.8,5462.7,5581.2,5551.9,5815.9,6047,6340
20740,"Eau Claire, WI (Metropolitan Statistical Area)",4357,4633.1,4856.3,5157.2,5626,5889.9,6140.7,6042.6,6166.6,6433.9,6654.8,7146.7,7194.1,7556.4,8076.9,8173.8,8535.7
20940,"El Centro, CA (Metropolitan Statistical Area)",3144.1,3609.9,3764.2,3878.6,4014.1,4400,4542.2,5147.2,5036.1,5201.1,5826.1,5611.4,5769.7,5563.2,5918.1,5923.3,6029.3
21060,"Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)",3435.2,3590.1,3902.3,4083.1,4251.6,4554.1,4518.9,4726,4864.2,5620.4,6100.7,6003.3,5951.3,6012.9,5851.3,6029,6275
21140,"Elkhart-Goshen, IN (Metropolitan Statistical Area)",7584.8,8317,9195.8,9768.9,10163.5,10539.4,10907,9418.9,7566.2,9771.7,9652.1,10916,11784,12991.9,14297.9,15351.3,17132.4
21300,"Elmira, NY (Metropolitan Statistical Area)",2272.8,2291.2,2351.9,2462.6,2637.7,2698.5,2783.9,2944.1,2945.9,3187.2,3283.5,3351.8,3357,3390.8,3411.4,3341.5,3388.2
21340,"El Paso, TX (Metropolitan Statistical Area)",18221.3,18554.1,16967.8,19186.7,20353.1,20836.7,21774.4,21132.6,22146.9,23943.7,25329.9,26479.1,26582.2,26725.3,27867.3,28358.7,29032.6
21420,"Enid, OK (Metropolitan Statistical Area)",1466.2,1524,1673.2,1752.8,1891.4,2076.2,2170.2,2326.7,2340.2,2519.4,2720.7,3006.1,3255.6,3478.7,3446,3180,3078
21500,"Erie, PA (Metropolitan Statistical Area)",7957.6,7923.1,8050.1,8874.1,9314.2,9404.7,9557,9871.2,9596.5,9805.3,10507.3,10467.2,10861.7,10879.5,11154.9,11082,11145.9
21660,"Eugene, OR (Metropolitan Statistical Area)",8937.8,9401.8,9757,10569.7,10860,11654.7,12344.1,12653.3,12036.1,11956.7,12635.4,12918.6,13289,13622.1,14696.3,15231.9,15801.5
21780,"Evansville, IN-KY (Metropolitan Statistical Area)",11668.8,12260.4,12843.3,13411.5,13722.1,14451.2,14862.9,15682.2,15747.6,16661.1,17511.2,17219.7,17080.7,17059.4,17105.4,17382.6,18000.7
21820,"Fairbanks, AK (Metropolitan Statistical Area)",3577.8,3465.7,3794.1,4074.4,4374,4911.6,5220.9,5180.6,4910.9,5091.3,5365.3,5502,5178.5,5339.3,5323.2,5457.2,5554.2
22020,"Fargo, ND-MN (Metropolitan Statistical Area)",6461.8,6868.1,7340.2,7958.7,8401.4,8938.1,9551.5,10090.6,10206.7,10595.7,11439.7,12730.6,13282.5,14354.8,14960.7,15733,16279.4
22140,"Farmington, NM (Metropolitan Statistical Area)",4066,3908.4,4444.1,5056.3,5844.6,6360.7,6730.5,7319.5,6450.2,6443.8,7438.5,7247.4,7076.6,7354.7,6298.8,5791.4,6360.1
22180,"Fayetteville, NC (Metropolitan Statistical Area)",9433.6,10205.2,10862.1,11447,12532.8,13304.9,14227.7,15084.8,16195.4,16860.1,17362.8,17268.3,17094.3,16867.4,16981.1,16998.6,17263.4
22220,"Fayetteville-Springdale-Rogers, AR-MO (Metropolitan Statistical Area)",10916.4,13144.9,14088.3,15520.4,16824.1,17626.3,17422.5,17722.2,17129.8,18305.2,19905.8,20711.7,22414.6,23799.3,25437.4,27258.2,28503.7
22380,"Flagstaff, AZ (Metropolitan Statistical Area)",3177.8,3332.6,3466.6,3612.5,3828.9,4254.1,4843.4,4897.5,4642.8,4851.1,5052.2,5011.5,5200.9,5302.5,5563.1,5680.4,5844.1
22420,"Flint, MI (Metropolitan Statistical Area)",12146,12678.1,12998.6,12900,12923.7,12908.8,12670.4,11698.1,11047.7,11567.9,11891.1,12099.9,12369.3,12574.9,13227.7,13419.9,13623.3
22500,"Florence, SC (Metropolitan Statistical Area)",5659.8,5804.7,6101.9,6230.3,6463.9,6812.9,7132.2,7122.6,7106.6,7052.2,6994.2,7241.3,7709.4,7887.7,8201.4,8276.3,8555.2
22520,"Florence-Muscle Shoals, AL (Metropolitan Statistical Area)",2901,2985.3,3115.4,3444.2,3704,3848.9,3925.8,3999.9,3976,4112.3,4260.1,4519.9,4501.5,4673.3,4803.7,4892.9,5044.1
22540,"Fond du Lac, WI (Metropolitan Statistical Area)",2874,2926.5,3049.8,3200.7,3316.9,3434.1,3623.4,3728.6,3623.6,3820.2,3952.2,4102.1,4243,4486,4695.6,4856.2,5052
22660,"Fort Collins, CO (Metropolitan Statistical Area)",8355.2,9015.4,9213.8,9531.8,9891.6,10359.2,11059.6,11091.3,11460.8,11970.5,12244.6,13004.1,14113.6,14314.9,15085.7,15988.3,17164
22900,"Fort Smith, AR-OK (Metropolitan Statistical Area)",6630.7,6800.3,7280,7873.3,8618.8,9335.9,9160.8,9438.6,9038.2,9629.2,9794.9,9871.3,10097,10362.1,9968.2,9894,10061
23060,"Fort Wayne, IN (Metropolitan Statistical Area)",13957,14579.4,14964.3,15539.2,16391.3,16972.8,17620,17091,16464.5,17464.1,17897.3,18585.8,18795,19544.3,20735.1,21580.9,22358.3
23420,"Fresno, CA (Metropolitan Statistical Area)",20283.7,22584.8,24492,26690.9,28163.8,30477.6,30886.5,31643.7,31406.2,31952.2,34043,33944.3,36140.5,37447.1,39663.1,40886.8,42045.3
23460,"Gadsden, AL (Metropolitan Statistical Area)",2057.5,2158.7,2190.2,2353.9,2408,2467.6,2489.5,2538.2,2563.8,2625.3,2668.8,2699.2,2651.6,2715,2849.9,2929.5,2993.4
23540,"Gainesville, FL (Metropolitan Statistical Area)",6713.1,7042.5,7274.3,8298.5,8713.1,9342.3,10206.5,10398,10473.5,10676,10595.1,10950.4,11746.1,11602.5,11959.1,12371.5,12899.9
23580,"Gainesville, GA (Metropolitan Statistical Area)",4909.9,5017.3,5363.8,5622.5,6140.7,6231.5,6456.5,6529.9,6459.8,6427.3,6947.8,7118.8,7185.3,7827.8,8659.8,9202,9695.9
23900,"Gettysburg, PA (Metropolitan Statistical Area)",1954.1,2032,2203.9,2342.3,2491.5,2599.6,2701.5,2706.3,2775.8,2715,2688,2783.4,2919.2,3033.8,3125.3,3364.9,3513.9
24020,"Glens Falls, NY (Metropolitan Statistical Area)",2930.2,3153.6,3296.2,3577.6,3772.6,3896.8,3911.6,4050.6,4233.9,4444.3,4478,4620.6,4643,4793.7,4929.1,5053.8,5174
24140,"Goldsboro, NC (Metropolitan Statistical Area)",3020.3,3076.8,3124.9,3378,3507.4,3709.6,3768.5,3764.2,3988.1,4046.4,4109.6,4242.7,4329.8,4381,4448.1,4437.3,4492.4
24220,"Grand Forks, ND-MN (Metropolitan Statistical Area)",2655,2818.5,3074.8,3109.6,3246,3547.8,3695.1,4018.1,3915.4,4108.2,4149.7,4640.3,4912.1,4975.4,5229.6,5613.9,5721.4
24260,"Grand Island, NE (Metropolitan Statistical Area)",2160.2,2219.3,2462,2506.5,2671.7,2838,3069.4,3162,3238.6,3383.6,3720.3,3950.6,4041.3,4068.3,4224.9,4333.8,4486.5
24300,"Grand Junction, CO (Metropolitan Statistical Area)",3134.2,3375.8,3566.9,3671.7,4132.5,4595.4,5228.3,5695.7,5277.1,5046.3,5045.3,5159.2,5179.4,5374.2,5293.4,5246.4,5579.2
24340,"Grand Rapids-Wyoming, MI (Metropolitan Statistical Area)",36163,38108.4,39093.6,39986.5,41838.3,42638.9,42589.8,41200.9,39923.7,41317.9,43093.5,46405.9,49187.3,52318.7,56274.7,57909.5,60529.2
24420,"Grants Pass, OR (Metropolitan Statistical Area)",1318.6,1413,1557.2,1756.2,1851.8,1940.5,1901.1,1870.6,1883.3,1862.3,1906.2,1976.2,1948,2062.5,2241.7,2339.7,2477.8
24500,"Great Falls, MT (Metropolitan Statistical Area)",1969,2056,2209.4,2341,2449.7,2612.1,2792.2,2877,2884.9,3006,3118.7,3109.6,3102.1,3294.3,3413.9,3380.6,3486.9
24540,"Greeley, CO (Metropolitan Statistical Area)",5618.4,5310.8,5495,5846.2,6282.5,6641.6,7207.4,7524.5,7391.5,7685.6,8138.4,8723.3,9331.7,10921.1,11372.8,11258.2,12585.5
24580,"Green Bay, WI (Metropolitan Statistical Area)",11218.2,11535.4,12387.5,13214.4,13709.5,14087.9,14603.2,14409.9,14866.4,15138.6,15711.1,16325.5,16652.1,17122.7,18335.9,18901.4,19522.2
24660,"Greensboro-High Point, NC (Metropolitan Statistical Area)",26229.3,27217.4,27947,28534.7,29737.6,31381.1,32262.8,33766,33347.7,34113.2,35407.9,35356.4,36566.6,38228.8,40227.9,40402.4,41543
24780,"Greenville, NC (Metropolitan Statistical Area)",4182.3,4491.3,4654.1,4678.6,4931.5,5309,5663.6,5989.4,6223.5,6480.3,6803.3,6997.9,7319.5,7481.7,7735,7892.9,8216.8
24860,"Greenville-Anderson-Mauldin, SC (Metropolitan Statistical Area)",24402.2,25261.2,26195.9,25670.7,26846.4,27789.3,29911.4,30439.5,29650,30973.2,32652.8,33366.8,34669.1,36520.5,39122.4,40512.6,42108.9
25060,"Gulfport-Biloxi-Pascagoula, MS (Metropolitan Statistical Area)",10259.8,10576.2,11750.7,11870.8,13290.3,14265.2,15182,15977.8,15117.6,15397,15531.1,17172.6,16445,16332.6,16487.3,17175.6,17429.5
25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",5746.9,6105.9,6470.1,6829.1,7284.4,7757,7699.8,7640.4,7612.8,7792,8118.4,8532.8,8845.9,9253.3,9398,9817.6,10232
25220,"Hammond, LA (Metropolitan Statistical Area)",1752.6,1860.3,2058.7,2345.5,2795.9,3492.2,3491.1,3525.4,3288.3,3808.5,3895.4,3794.5,3650.8,3844.5,3735.8,3905.9,4040.3
25260,"Hanford-Corcoran, CA (Metropolitan Statistical Area)",2698.7,2920.2,3394.3,3803,3934.4,3984.6,4600.3,4485.4,4117.9,4326.2,5085.7,4794.3,4906.6,5257.6,5090,5083.2,5191.2
25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",21374.2,22231,23298.5,24765.4,25878.5,27418.8,28074.3,28185.9,28700.7,29356.8,30901.9,31675.2,32544.2,33546.6,35209.1,35896.8,37181.9
25500,"Harrisonburg, VA (Metropolitan Statistical Area)",4832.6,4597.1,4771.8,4850.6,5146,5379.7,5671.1,5849.7,6663.1,6934,6996,7219,7340.4,7506,7901.1,8066.9,8130.1
25540,"Hartford-West Hartford-East Hartford, CT (Metropolitan Statistical Area)",60360,59733.2,61941.5,69721,72073,77118.5,81301.9,78632.3,80080.2,81505.7,82873.5,82790.9,82699.3,83415.8,88387.5,87908,90317.5
25620,"Hattiesburg, MS (Metropolitan Statistical Area)",3103.5,3236.6,3355.7,3577.6,3856.3,4418.6,4693.2,4723.1,4932.1,4988.3,5025.5,5236.8,5315.9,5504.5,5768.3,5971.4,6165.4
25860,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",10271.5,10376.7,10148.6,10812.4,10994.6,11655,11273,11183.5,10993.4,11401.1,11481.3,11656.9,11867,12258.8,13121.1,13481.6,14269.9
25940,"Hilton Head Island-Bluffton-Beaufort, SC (Metropolitan Statistical Area)",6482.4,5842.2,6130.1,6630.4,7124.3,7802.1,7956.5,7859.3,7541,7630.7,7407.7,7557.2,7782.8,8269.2,8645.1,8856.5,9175.5
25980,"Hinesville, GA (Metropolitan Statistical Area)",1686,1762.8,2007.3,2158.1,2446.6,2547.2,2729.1,3032.3,3101.6,3376.2,3594.6,3513.6,3592.6,3465,3435.3,3356.7,3470.3
26140,"Homosassa Springs, FL (Metropolitan Statistical Area)",2099.2,2207.2,2402,2565.1,2854.9,3088.5,3228.4,3056.9,3258.1,3291.8,3199,3197.7,3086.6,2972.5,3045.2,2999.5,3110.8
26300,"Hot Springs, AR (Metropolitan Statistical Area)",1936.6,1976.6,2084.6,2198.7,2388.7,2553.7,2665.9,2706.3,2673.6,2827.6,3010.9,3044.3,2868.6,2922.5,3027.9,3102.5,3214.7
26380,"Houma-Thibodaux, LA (Metropolitan Statistical Area)",5653.2,5508.2,5805.8,6028.7,6797.3,8694.6,9891.9,10392.4,10331.4,10961.4,10696.5,11496.7,11527.6,11610.5,10698.5,9435.2,9473.5
26420,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)",223796.8,221910.3,241754.9,277872.2,303527.9,338729.6,380315.3,394059.2,370247.2,392519.8,430922.3,462299.4,488429.6,507183.1,494837.4,472331.3,490074.4
26580,"Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)",8408.5,8745.8,9142.8,9694.9,10372.6,11028.4,11652.6,12377.3,12452.1,12917.5,13183.4,13990.9,14853.5,15050.2,14746.2,14527.1,15218.4
26620,"Huntsville, AL (Metropolitan Statistical Area)",13202.4,14155.9,15101,16318.9,17242,18184.8,19172.2,19668.6,20316.4,21389,21879.1,22327.9,22533.6,23332.3,24153.4,24896.4,25792.8
26820,"Idaho Falls, ID (Metropolitan Statistical Area)",3299.7,3624.8,3764.8,4080.8,4418.3,4776.2,5020.4,5213.6,5260.2,5373.9,5435.3,5444.4,5522.1,5718.4,6191.9,6577.1,7018.7
26900,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)",77481.1,78010,82150.3,88792.7,92202.1,97983.9,102415.4,106718.1,106343.3,110580,113043.9,116257.2,123565,127666.5,130824.6,137940,143873.5
26980,"Iowa City, IA (Metropolitan Statistical Area)",5117.9,5273.4,5551.5,5910.7,6086.2,6455.3,6820.2,7128.4,7401.3,7857.3,8285.4,8635,9020.4,9537,9785.6,10191.9,10452.3
27060,"Ithaca, NY (Metropolitan Statistical Area)",3002.1,3179.8,3391.8,3533.3,3645.9,3764.9,3910.6,4124,4281.9,4415.1,4456,4680.9,4778.2,4840.8,4967.7,5087.6,5264.7
27100,"Jackson, MI (Metropolitan Statistical Area)",4258.1,4390.3,4406.8,4666.2,4845.7,4887.3,4976.8,4757.3,4713.1,5036.3,5267.7,5327.1,5800.6,5729.2,5929.2,6180.5,6308.2
27140,"Jackson, MS (Metropolitan Statistical Area)",17172.9,17682.6,18777.1,20093.5,20930.3,22201.2,23466.6,24338.3,23676.1,24678.2,25355.2,26574.4,27331.9,28258.2,28842.1,29570.7,30236.5
27180,"Jackson, TN (Metropolitan Statistical Area)",3682.1,3822.3,4054,4249.3,4537.9,4778.8,4729.6,4938.6,4905.2,5013.4,5298.2,5878.2,5787.7,5755,5900,6317,6496.1
27260,"Jacksonville, FL (Metropolitan Statistical Area)",40164.1,42889.1,46108.4,49057.9,53769.6,58688.4,60260.9,57532.2,55554.5,56380.5,56360.3,58519.2,62166,64001.1,68810.2,72727.3,76649.6
27340,"Jacksonville, NC (Metropolitan Statistical Area)",3780.3,3800.3,4149.4,4715.7,5141.2,5390.1,6001.6,6576.4,7291.8,7920.5,7947.8,7868.7,7858.8,7830.9,7727.8,8202,8395.6
27500,"Janesville-Beloit, WI (Metropolitan Statistical Area)",4252.1,4678.4,4903.9,4987.5,4978.9,5419.6,5361,5104.2,4826.7,4956.9,5247,5431.9,5815.6,5726.1,6065,6352.9,6610.7
27620,"Jefferson City, MO (Metropolitan Statistical Area)",4388.9,4368,4720.1,5104,5302.2,5604,5738.8,5973.5,5967.9,6209.2,6183.4,6272,6743.9,6926.1,7128.9,7083.2,7289
27740,"Johnson City, TN (Metropolitan Statistical Area)",4371.5,4556.6,4907.6,5253.9,5370.1,5535.4,5668.4,6006.1,6111.7,5906,6047.7,6292.2,6279,6310.4,6690.8,6816.6,7041.7
27780,"Johnstown, PA (Metropolitan Statistical Area)",3334.5,3302.7,3417.1,3468.5,3643.6,3788.9,3869.2,3995.2,4067.8,4150.9,4238.3,4182.3,4210.9,4244.7,4221,4160.6,4237.5
27860,"Jonesboro, AR (Metropolitan Statistical Area)",2789.7,2801.2,3089.8,3304,3450.6,3643.6,3726.4,4010.5,4125.9,4395.8,4477.6,4606.5,4781,4777.9,4966.5,5152.6,5292.2
27900,"Joplin, MO (Metropolitan Statistical Area)",4399.9,4489.1,4809.1,5025.9,5197.8,5482.4,5595.6,5799.8,5878,6103.3,6292.9,6532.8,6743.6,6836.9,7227.7,7141.8,7415.1
27980,"Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)",4593.3,4879.8,5241.1,5642.4,6187.1,6518.2,7108.6,7038.4,6868.6,6642.1,7227.2,7424.9,7658,8005.4,8520.2,9006.7,9329.9
28020,"Kalamazoo-Portage, MI (Metropolitan Statistical Area)",10301.8,11317.5,11755.2,11764.2,11693.7,12238.2,12725.4,12783.2,12796.2,12946.9,13209.6,13487.7,14003.3,14450.2,15714.3,16607.9,17085.7
28100,"Kankakee, IL (Metropolitan Statistical Area)",2464.9,2633.1,2653.4,2830.5,2910.8,3056.2,3120.4,3217.1,3316.7,3372,3447.2,3709.6,3742.9,3827.6,4181.3,4346,4510.4
28140,"Kansas City, MO-KS (Metropolitan Statistical Area)",77521.4,80379.4,83331.7,83113.6,89675.9,94827.9,100240,102896.4,102839.5,103464.2,105048.3,112028,115710.9,120757.8,125765.1,127484.6,131092.4
28420,"Kennewick-Richland, WA (Metropolitan Statistical Area)",6284.6,6762.5,7268.6,7632.9,7998.6,8149.2,9008.2,9614.7,10736.5,11978.3,12177.7,11492.5,11502.8,11714.3,12642.4,13352.5,13868.3
28660,"Killeen-Temple, TX (Metropolitan Statistical Area)",8338.3,8898.7,9694.5,10470.9,11627.3,12878.8,14072.1,15171.4,15638.8,15723.6,16096.3,16135.3,15980.5,16104,16883.1,16904.2,17556.2
28700,"Kingsport-Bristol-Bristol, TN-VA (Metropolitan Statistical Area)",8175.7,8107.1,8148.3,8769.3,8701.2,9530.4,9858.9,10414,10551.8,10886.5,11696.5,12209.6,12062.8,11601.1,11686.5,11676.5,11966.7
28740,"Kingston, NY (Metropolitan Statistical Area)",3653,3876.1,4139.4,4376.3,4603.9,4923.2,5018.8,5044.7,5155.3,5328.7,5248.4,5461.6,5610.4,5665.5,5917.9,6078.9,6255
28940,"Knoxville, TN (Metropolitan Statistical Area)",23210.6,25028.9,26466.1,28225.6,29476.9,30511.4,31154.8,32419.1,31995.6,32295.9,33555.1,34488.5,34875.4,36366.4,38343.4,40207.2,41459.4
29020,"Kokomo, IN (Metropolitan Statistical Area)",3634.1,3977.5,4432,4197.6,4034,4141,4360.7,3512,2529.9,3618.1,3742.3,3851.1,4078.4,4288.9,4612.4,4682.9,4623.6
29100,"La Crosse-Onalaska, WI-MN (Metropolitan Statistical Area)",4061.3,4147.3,4415.8,4626.7,4868.3,5038.6,5240.7,5468.9,5673.3,5936.7,6088.1,6391,6458.3,6648.1,6981,7238.1,7507.7
29180,"Lafayette, LA (Metropolitan Statistical Area)",13925.6,13397.9,14139.9,15173.1,17355.4,20798.8,22807,23894.5,23196.3,24772.7,27672.6,27816.8,26919.8,26426,23776.3,21499.6,22113.5
29200,"Lafayette-West Lafayette, IN (Metropolitan Statistical Area)",6001.7,6274.4,6479,6885.9,7116.3,7350,7799.7,8120.9,7820.4,8314.4,8735.2,8963,9092.5,9429.2,9741.1,10171.8,10415
29340,"Lake Charles, LA (Metropolitan Statistical Area)",7048.7,7292.5,9385.2,10967.9,16441.8,15346.6,13544.9,13311.4,11651.8,13828.8,13806.6,14892.9,13497.4,15053.4,15784.3,16055,17319
29420,"Lake Havasu City-Kingman, AZ (Metropolitan Statistical Area)",2626.2,2848.2,3082.3,3547.2,4051.4,4374,3987.1,3840.4,3688.4,3744.4,3836.7,3843.2,3879.4,4013.1,4055,4110.1,4343.3
